location	word	transcription
Appelscha Fr - Appelskea Fr	melk	mɒɫkə
Appelscha Fr - Appelskea Fr	merg	mɵrx
Appelscha Fr - Appelskea Fr	meid	
Appelscha Fr - Appelskea Fr	meubels	møbəɫs
Appelscha Fr - Appelskea Fr	modder	mɒdər
Appelscha Fr - Appelskea Fr	moes	
Appelscha Fr - Appelskea Fr	mossels	mɔsɵɫs
Appelscha Fr - Appelskea Fr	muizen	muzn
Appelscha Fr - Appelskea Fr	muren	mjɔɾn
Appelscha Fr - Appelskea Fr	naalden	nɵdɫs
Appelscha Fr - Appelskea Fr	negers	neɣɵrs
Appelscha Fr - Appelskea Fr	noten	nytn
Appelscha Fr - Appelskea Fr	ogen	eiɡŋ
Appelscha Fr - Appelskea Fr	oogst	
Appelscha Fr - Appelskea Fr	paarden	
Appelscha Fr - Appelskea Fr	paden	pɑdn
Appelscha Fr - Appelskea Fr	padden	pɔdn
Appelscha Fr - Appelskea Fr	Pasen	pɪəskə
Appelscha Fr - Appelskea Fr	peren	pɑɾn
Appelscha Fr - Appelskea Fr	pekel	pikəɫ
Appelscha Fr - Appelskea Fr	peper	pepər
Appelscha Fr - Appelskea Fr	pijpen	pipɵn
Appelscha Fr - Appelskea Fr	planken	pɫɑŋkɵn
Appelscha Fr - Appelskea Fr	pleinen	pɫɛin
Appelscha Fr - Appelskea Fr	ploegen (werktuig)	pɫʉɣŋ
Appelscha Fr - Appelskea Fr	potten	pɒtən
Appelscha Fr - Appelskea Fr	regen	rɛin
Appelscha Fr - Appelskea Fr	ribben	rɪbɵn
Appelscha Fr - Appelskea Fr	riet	rɛit
Appelscha Fr - Appelskea Fr	rijst	rist
Appelscha Fr - Appelskea Fr	ringen	rɪŋɵn
Appelscha Fr - Appelskea Fr	rogge	rɒɣə
Appelscha Fr - Appelskea Fr	rokken	rɒkŋ
Appelscha Fr - Appelskea Fr	rondes	rɔndɵn
Appelscha Fr - Appelskea Fr	rook	reik
Appelscha Fr - Appelskea Fr	runderen	
Appelscha Fr - Appelskea Fr	ruzies	rʉʒəs
Appelscha Fr - Appelskea Fr	sap	sɔp
Appelscha Fr - Appelskea Fr	saus	saus
Appelscha Fr - Appelskea Fr	schapen	skjɪpm
Appelscha Fr - Appelskea Fr	schade	skɪə
Appelscha Fr - Appelskea Fr	schimmel	skɪməɫ
Appelscha Fr - Appelskea Fr	schepen	skɪpm
Appelscha Fr - Appelskea Fr	schoenen	skvɔn
Appelscha Fr - Appelskea Fr	scholen	skʋɑɫn
Appelscha Fr - Appelskea Fr	schuld	sxɵlt
Appelscha Fr - Appelskea Fr	slijm	sɫim
Appelscha Fr - Appelskea Fr	smeden	smeidn
Appelscha Fr - Appelskea Fr	sneeuw	snie
Appelscha Fr - Appelskea Fr	soep	sɒp
Appelscha Fr - Appelskea Fr	spelden	spɛdn
Appelscha Fr - Appelskea Fr	sport (spel)	spɒt
Appelscha Fr - Appelskea Fr	stallen	stɒɫn
Appelscha Fr - Appelskea Fr	stenen	stjɪn
Appelscha Fr - Appelskea Fr	stoelen	stʋɔɫn
Appelscha Fr - Appelskea Fr	stof (huisvuil)	stɒf
Appelscha Fr - Appelskea Fr	stokken	stɒkɵn
Appelscha Fr - Appelskea Fr	straten	stɹɵtn
Appelscha Fr - Appelskea Fr	strepen	streipɵn
Appelscha Fr - Appelskea Fr	suiker	sʉkəɾ
Appelscha Fr - Appelskea Fr	taarten	tɑtɵn
Appelscha Fr - Appelskea Fr	tafels	tɑfɵɫs
Appelscha Fr - Appelskea Fr	takken	tɑkɵn
Appelscha Fr - Appelskea Fr	tanden	
Appelscha Fr - Appelskea Fr	tangen	tɑŋɵn
Appelscha Fr - Appelskea Fr	tantes	
Appelscha Fr - Appelskea Fr	tarwe	taɾəvə
Appelscha Fr - Appelskea Fr	tenen	tjɛn
Appelscha Fr - Appelskea Fr	torens	tɔəɹns
Appelscha Fr - Appelskea Fr	tralies	traɫis
Appelscha Fr - Appelskea Fr	trams	trɑm
Appelscha Fr - Appelskea Fr	treinen	trɛinɵn
Appelscha Fr - Appelskea Fr	twijfel	tʋivəɫ
Appelscha Fr - Appelskea Fr	uilen	uəɫn
Appelscha Fr - Appelskea Fr	vader	
Appelscha Fr - Appelskea Fr	vaten	fɛtn
Appelscha Fr - Appelskea Fr	verf	fɛrf
Appelscha Fr - Appelskea Fr	vesten	fɛstn
Appelscha Fr - Appelskea Fr	veulens	fjɑɫn
Appelscha Fr - Appelskea Fr	vijgen	fiɣœn
Appelscha Fr - Appelskea Fr	vingers	fɪŋəɾs
Appelscha Fr - Appelskea Fr	vissen	fɪsn
Appelscha Fr - Appelskea Fr	vlaggen	fɫɑɣŋ
Appelscha Fr - Appelskea Fr	vlas	fɫɑs
Appelscha Fr - Appelskea Fr	vlees	fɫɛis
Appelscha Fr - Appelskea Fr	vlooien	fliədn
Appelscha Fr - Appelskea Fr	vloeken	fɫɔkŋ
Appelscha Fr - Appelskea Fr	voeten	fʋɔtn
Appelscha Fr - Appelskea Fr	vogels	fuɣəɫs
Appelscha Fr - Appelskea Fr	volk	fʊɫək
Appelscha Fr - Appelskea Fr	vuur	fjuər
Appelscha Fr - Appelskea Fr	wafels	ʋɑfɵɫs
Appelscha Fr - Appelskea Fr	wegen (1)	ʋeiɣŋ
Appelscha Fr - Appelskea Fr	wijven	ʋiʋm
Appelscha Fr - Appelskea Fr	wijn	ʋin
Appelscha Fr - Appelskea Fr	wol	ʋɔɫ
Appelscha Fr - Appelskea Fr	woorden	ʋɵdn
Appelscha Fr - Appelskea Fr	zakken	sɛkɵn
Appelscha Fr - Appelskea Fr	zand	sɒn
Appelscha Fr - Appelskea Fr	zee	se
Appelscha Fr - Appelskea Fr	zeep	ʃɪpə
Appelscha Fr - Appelskea Fr	zeilen	sɛiɫn
Appelscha Fr - Appelskea Fr	ziektes	siktɵn
Appelscha Fr - Appelskea Fr	zonen	sʋɑn
Appelscha Fr - Appelskea Fr	aardig	ɑdəx
Appelscha Fr - Appelskea Fr	arm	ɪəɹm
Appelscha Fr - Appelskea Fr	bezig	beizəx
Appelscha Fr - Appelskea Fr	bitter	bɪtəɾ
Appelscha Fr - Appelskea Fr	blauw	bɫɑu
Appelscha Fr - Appelskea Fr	bleek	bɫeik
Appelscha Fr - Appelskea Fr	blind	blin
Appelscha Fr - Appelskea Fr	blond	blɔnt
Appelscha Fr - Appelskea Fr	braaf	brɑf
Appelscha Fr - Appelskea Fr	breed	breit
Appelscha Fr - Appelskea Fr	bruin	bɾyn
Appelscha Fr - Appelskea Fr	diep	djɪp
Appelscha Fr - Appelskea Fr	dik	dɪk
Appelscha Fr - Appelskea Fr	dol	
Appelscha Fr - Appelskea Fr	donker	dɔŋkər
Appelscha Fr - Appelskea Fr	doof	douf
Appelscha Fr - Appelskea Fr	droog	dɾux
Appelscha Fr - Appelskea Fr	dubbel	dubəɫ
Appelscha Fr - Appelskea Fr	dun	tɪn
Appelscha Fr - Appelskea Fr	duur	djuər
Appelscha Fr - Appelskea Fr	echt	ɛxt
Appelscha Fr - Appelskea Fr	eigen	ɛiɡŋ
Appelscha Fr - Appelskea Fr	enkel	ɪŋkəl
Appelscha Fr - Appelskea Fr	fel	fæɫ
Appelscha Fr - Appelskea Fr	fijn	fin
Appelscha Fr - Appelskea Fr	flauw	fɫɑʋ
Appelscha Fr - Appelskea Fr	geel	xiəɫ
Appelscha Fr - Appelskea Fr	gewoon	xəʋɔən
Appelscha Fr - Appelskea Fr	goed	ɡuət
Appelscha Fr - Appelskea Fr	gouden	xɒudn
Appelscha Fr - Appelskea Fr	grijs	xris
Appelscha Fr - Appelskea Fr	groen	xɾiən
Appelscha Fr - Appelskea Fr	grof	xɾɒf
Appelscha Fr - Appelskea Fr	groot	xɾøt
Appelscha Fr - Appelskea Fr	haastig	ɦɑstəx
Appelscha Fr - Appelskea Fr	half	ɦɪəɫ
Appelscha Fr - Appelskea Fr	hard	ɦɵt
Appelscha Fr - Appelskea Fr	heel	ɦiəɫ
Appelscha Fr - Appelskea Fr	heet	jɪt
Appelscha Fr - Appelskea Fr	heilig	ɦɛiləx
Appelscha Fr - Appelskea Fr	hol	ɦɒɫ
Appelscha Fr - Appelskea Fr	hoog	ɦyx
Appelscha Fr - Appelskea Fr	jong	jʊŋ
Appelscha Fr - Appelskea Fr	juist	jyst
Appelscha Fr - Appelskea Fr	kalm	kɒɫəm
Appelscha Fr - Appelskea Fr	klein	
Appelscha Fr - Appelskea Fr	koel	kuəɫ
Appelscha Fr - Appelskea Fr	kort	kʋat
Appelscha Fr - Appelskea Fr	koud	kɒt
Appelscha Fr - Appelskea Fr	kreupel	krøpəɫ
Appelscha Fr - Appelskea Fr	krom	krum
Appelscha Fr - Appelskea Fr	kwaad	kʋɪə
Appelscha Fr - Appelskea Fr	laag	leix
Appelscha Fr - Appelskea Fr	laat	lɛt
Appelscha Fr - Appelskea Fr	lam	ɫɑm
Appelscha Fr - Appelskea Fr	lang	ɫɑŋ
Appelscha Fr - Appelskea Fr	lastig	ɫɛstəx
Appelscha Fr - Appelskea Fr	ledig	leix
Appelscha Fr - Appelskea Fr	licht	lɪxt
Appelscha Fr - Appelskea Fr	lomp	lɔmp
Appelscha Fr - Appelskea Fr	lui	lʋɑj
Appelscha Fr - Appelskea Fr	mager	meɣər
Appelscha Fr - Appelskea Fr	moe	
Appelscha Fr - Appelskea Fr	mogelijk	mouɣələk
Appelscha Fr - Appelskea Fr	nat	
Appelscha Fr - Appelskea Fr	nieuw	nɛj
Appelscha Fr - Appelskea Fr	open	iəpm
Appelscha Fr - Appelskea Fr	oud	ɒt
Appelscha Fr - Appelskea Fr	proper	
Appelscha Fr - Appelskea Fr	raar	rɑr
Appelscha Fr - Appelskea Fr	recht	rjɔxt
Appelscha Fr - Appelskea Fr	rijk	ɹik
Appelscha Fr - Appelskea Fr	rijp	ɹip
Appelscha Fr - Appelskea Fr	rond	rɔun
Appelscha Fr - Appelskea Fr	rood	rɪət
Appelscha Fr - Appelskea Fr	scheef	skeif
Appelscha Fr - Appelskea Fr	scheel	sxeɫ
Appelscha Fr - Appelskea Fr	scherp	sxɛɾəp
Appelscha Fr - Appelskea Fr	schoon	skjɪn
Appelscha Fr - Appelskea Fr	schuw	skyw
Appelscha Fr - Appelskea Fr	simpel	
Appelscha Fr - Appelskea Fr	slecht	sɫjɔxt
Appelscha Fr - Appelskea Fr	slim	sɫɪm
Appelscha Fr - Appelskea Fr	smal	smɛɫ
Appelscha Fr - Appelskea Fr	stijf	stif
Appelscha Fr - Appelskea Fr	stil	stɪɫ
Appelscha Fr - Appelskea Fr	stom	stʊm
Appelscha Fr - Appelskea Fr	stout	stɒut
Appelscha Fr - Appelskea Fr	taai	tɑəj
Appelscha Fr - Appelskea Fr	tam	tɑm
Appelscha Fr - Appelskea Fr	traag	tɾɑx
Appelscha Fr - Appelskea Fr	vals	fɒɫs
Appelscha Fr - Appelskea Fr	vast	fɛst
Appelscha Fr - Appelskea Fr	veel	fɔɫə
Appelscha Fr - Appelskea Fr	meer	mɪər
Appelscha Fr - Appelskea Fr	ver	fiər
Appelscha Fr - Appelskea Fr	vers	fʋɑs
Appelscha Fr - Appelskea Fr	vet	fɛt
Appelscha Fr - Appelskea Fr	vol	fɔɫ
Appelscha Fr - Appelskea Fr	vreemd	fɾɛmt
Appelscha Fr - Appelskea Fr	vrij	frɛi
Appelscha Fr - Appelskea Fr	vroeg	
Appelscha Fr - Appelskea Fr	vuil	fʉɫ
Appelscha Fr - Appelskea Fr	warm	ʋɑrm
Appelscha Fr - Appelskea Fr	weinig	
Appelscha Fr - Appelskea Fr	wijd	ʋit
Appelscha Fr - Appelskea Fr	wild	ʋiɫt
Appelscha Fr - Appelskea Fr	wit	ʋit
Appelscha Fr - Appelskea Fr	zacht	saxt
Appelscha Fr - Appelskea Fr	zeker	sekər
Appelscha Fr - Appelskea Fr	ziek	sik
Appelscha Fr - Appelskea Fr	zilveren	sɪɫvəɾən
Appelscha Fr - Appelskea Fr	zoet	sʋiət
Appelscha Fr - Appelskea Fr	zout	sɒət
Appelscha Fr - Appelskea Fr	zuur	suər
Appelscha Fr - Appelskea Fr	zwaar	sʋiər
Appelscha Fr - Appelskea Fr	zwart	sʋɑt
Appelscha Fr - Appelskea Fr	bakken	bɑkɵn
Appelscha Fr - Appelskea Fr	barsten	bɑstə
Appelscha Fr - Appelskea Fr	beginnen	bəɡjɪnə
Appelscha Fr - Appelskea Fr	beven	beʋɵ
Appelscha Fr - Appelskea Fr	bidden	bɪdn
Appelscha Fr - Appelskea Fr	bijten	bitə
Appelscha Fr - Appelskea Fr	binden	binə
Appelscha Fr - Appelskea Fr	blazen	bɫɑzə
Appelscha Fr - Appelskea Fr	blijven	bɫɯwə
Appelscha Fr - Appelskea Fr	bloeden	bliədn
Appelscha Fr - Appelskea Fr	bloeien	blɯijə
Appelscha Fr - Appelskea Fr	blozen	
Appelscha Fr - Appelskea Fr	boren	bjari
Appelscha Fr - Appelskea Fr	bouwen	bɑuwə
Appelscha Fr - Appelskea Fr	braden	
Appelscha Fr - Appelskea Fr	branden	bɹɒnə
Appelscha Fr - Appelskea Fr	breien	bɾæidʒɵ
Appelscha Fr - Appelskea Fr	brengen	bɾɪŋə
Appelscha Fr - Appelskea Fr	buigen	buɣjə
Appelscha Fr - Appelskea Fr	dansen	douʃə
Appelscha Fr - Appelskea Fr	denken	tɪŋkə
Appelscha Fr - Appelskea Fr	dienen	ʃɪjə
Appelscha Fr - Appelskea Fr	dooien	tɛijə
Appelscha Fr - Appelskea Fr	dopen	doupm
Appelscha Fr - Appelskea Fr	dorsen	tɛskə
Appelscha Fr - Appelskea Fr	draaien	dɾɑiə
Appelscha Fr - Appelskea Fr	dragen	dɾaɣɵ
Appelscha Fr - Appelskea Fr	dreigen	dɾɛiɣə
Appelscha Fr - Appelskea Fr	drinken	drɪnkən
Appelscha Fr - Appelskea Fr	dromen	dɾoumə
Appelscha Fr - Appelskea Fr	durven	
Appelscha Fr - Appelskea Fr	duwen	
Appelscha Fr - Appelskea Fr	eten	ʔitə
Appelscha Fr - Appelskea Fr	gaan	xɪənɵ
Appelscha Fr - Appelskea Fr	gapen	xɑpjə
Appelscha Fr - Appelskea Fr	gebruiken	
Appelscha Fr - Appelskea Fr	geloven	xəlouʋə
Appelscha Fr - Appelskea Fr	geraken	rɛitʃən
Appelscha Fr - Appelskea Fr	geven	jan
Appelscha Fr - Appelskea Fr	halen	ɦɛljə
Appelscha Fr - Appelskea Fr	hangen	ɦɪŋjə
Appelscha Fr - Appelskea Fr	heffen	ɦɛfə
Appelscha Fr - Appelskea Fr	helpen	
Appelscha Fr - Appelskea Fr	heten	jɪtn
Appelscha Fr - Appelskea Fr	hoesten	ʋjɑʃə
Appelscha Fr - Appelskea Fr	horen	jɛɾə
Appelscha Fr - Appelskea Fr	houden	ɦɒɾə
Appelscha Fr - Appelskea Fr	jagen	jɛijə
Appelscha Fr - Appelskea Fr	jeuken	jɔkjə
Appelscha Fr - Appelskea Fr	kammen (2)	kɪmjə
Appelscha Fr - Appelskea Fr	kennen	kɛn
Appelscha Fr - Appelskea Fr	keuren	kɵəɾə
Appelscha Fr - Appelskea Fr	kiezen	kiəzə
Appelscha Fr - Appelskea Fr	kijken	
Appelscha Fr - Appelskea Fr	kloppen (1)	kɫɒpjə
Appelscha Fr - Appelskea Fr	kneden	kneidə
Appelscha Fr - Appelskea Fr	koken	kɔitsə
Appelscha Fr - Appelskea Fr	komen	
Appelscha Fr - Appelskea Fr	kopen	keipjə
Appelscha Fr - Appelskea Fr	kraken	krɛkjə
Appelscha Fr - Appelskea Fr	krijgen	kɾɛijə
Appelscha Fr - Appelskea Fr	krimpen	kɾɪmpə
Appelscha Fr - Appelskea Fr	kruipen	
Appelscha Fr - Appelskea Fr	lachen	lɑitsə
Appelscha Fr - Appelskea Fr	laten	lɪtə
Appelscha Fr - Appelskea Fr	leggen	lɪzə
Appelscha Fr - Appelskea Fr	leren	lɪəɾə
Appelscha Fr - Appelskea Fr	leunen	løn
Appelscha Fr - Appelskea Fr	lezen	lɛzə
Appelscha Fr - Appelskea Fr	liggen	lɪzə
Appelscha Fr - Appelskea Fr	likken	lɪkə
Appelscha Fr - Appelskea Fr	lopen	
Appelscha Fr - Appelskea Fr	luiden	
Appelscha Fr - Appelskea Fr	luisteren	lystrjə
Appelscha Fr - Appelskea Fr	maken	mɛitsə
Appelscha Fr - Appelskea Fr	menen	miənə
Appelscha Fr - Appelskea Fr	metselen	mɛtsljə
Appelscha Fr - Appelskea Fr	missen	mɪsə
Appelscha Fr - Appelskea Fr	moeten	mɔtə
Appelscha Fr - Appelskea Fr	mogen	mɛijə
Appelscha Fr - Appelskea Fr	noemen	nɪəmə
Appelscha Fr - Appelskea Fr	pellen	
Appelscha Fr - Appelskea Fr	piepen	pipjə
Appelscha Fr - Appelskea Fr	proeven	prɵuwə
Appelscha Fr - Appelskea Fr	raden	ɹiədə
Appelscha Fr - Appelskea Fr	redden	rɛdə
Appelscha Fr - Appelskea Fr	rekken	rɛkə
Appelscha Fr - Appelskea Fr	rijden	ridə
Appelscha Fr - Appelskea Fr	roepen	rɔpə
Appelscha Fr - Appelskea Fr	roeren	rɪəɾə
Appelscha Fr - Appelskea Fr	ruiken	rɯkə
Appelscha Fr - Appelskea Fr	schaven	sxɑʋə
Appelscha Fr - Appelskea Fr	scheiden	sxɛidn
Appelscha Fr - Appelskea Fr	scheppen	
Appelscha Fr - Appelskea Fr	scheren	skɪəɾə
Appelscha Fr - Appelskea Fr	schieten	ʃɵtə
Appelscha Fr - Appelskea Fr	schrijven	skɾywə
Appelscha Fr - Appelskea Fr	schudden	skwɔdʒə
Appelscha Fr - Appelskea Fr	schuiven	skowə
Appelscha Fr - Appelskea Fr	schuren	skjɪɾi
Appelscha Fr - Appelskea Fr	slaan	slɑn
Appelscha Fr - Appelskea Fr	slijpen	slypjə
Appelscha Fr - Appelskea Fr	sluiten	slɯtə
Appelscha Fr - Appelskea Fr	smelten	smæltə
Appelscha Fr - Appelskea Fr	smeren	smɑɾə
Appelscha Fr - Appelskea Fr	sneeuwen	snɛijə
Appelscha Fr - Appelskea Fr	slapen	sɫiəpə
Appelscha Fr - Appelskea Fr	spannen	spɒnə
Appelscha Fr - Appelskea Fr	sparen	spɑɾi
Appelscha Fr - Appelskea Fr	spartelen	
Appelscha Fr - Appelskea Fr	spelen	spiljə
Appelscha Fr - Appelskea Fr	spreken	spɹɛkə
Appelscha Fr - Appelskea Fr	springen	spɾɪŋə
Appelscha Fr - Appelskea Fr	spuiten	spœytʃə
Appelscha Fr - Appelskea Fr	staan	
Appelscha Fr - Appelskea Fr	stampen	stɑmpə
Appelscha Fr - Appelskea Fr	steken	stɛkə
Appelscha Fr - Appelskea Fr	stelen	stɛlə
Appelscha Fr - Appelskea Fr	sterven	stjɛɾə
Appelscha Fr - Appelskea Fr	strooien	stɾœyjə
Appelscha Fr - Appelskea Fr	sturen (zenden)	stjuɾə
Appelscha Fr - Appelskea Fr	tellen	tælə
Appelscha Fr - Appelskea Fr	temmen	
Appelscha Fr - Appelskea Fr	timmeren	tɪmrjə
Appelscha Fr - Appelskea Fr	treffen	tɾɛfə
Appelscha Fr - Appelskea Fr	trouwen	tɾɑuwə
Appelscha Fr - Appelskea Fr	vallen	fɒlə
Appelscha Fr - Appelskea Fr	vangen	faŋe
Appelscha Fr - Appelskea Fr	varen	faɾə
Appelscha Fr - Appelskea Fr	vechten	fɛxtʃə
Appelscha Fr - Appelskea Fr	vieren	fiəɾə
Appelscha Fr - Appelskea Fr	vinden	finə
Appelscha Fr - Appelskea Fr	vliegen	flɪənə
Appelscha Fr - Appelskea Fr	voegen	fuɣjə
Appelscha Fr - Appelskea Fr	voelen	fjɪljə
Appelscha Fr - Appelskea Fr	volgen	fɒɫɣjə
Appelscha Fr - Appelskea Fr	vragen	
Appelscha Fr - Appelskea Fr	vriezen	fɾiəzə
Appelscha Fr - Appelskea Fr	vrijen	frɛijə
Appelscha Fr - Appelskea Fr	wachten	ʋɑxtʃə
Appelscha Fr - Appelskea Fr	wassen	ʋɒskjə
Appelscha Fr - Appelskea Fr	wegen (2)	ʋeiɣə
Appelscha Fr - Appelskea Fr	weken	ʋɛkjə
Appelscha Fr - Appelskea Fr	wensen	ʋeiskə
Appelscha Fr - Appelskea Fr	werken	ʋɛrkən
Appelscha Fr - Appelskea Fr	weten	ʋitə
Appelscha Fr - Appelskea Fr	wieden	vjɵdʒə
Appelscha Fr - Appelskea Fr	willen	ʋɔlə
Appelscha Fr - Appelskea Fr	winnen	vɪnə
Appelscha Fr - Appelskea Fr	wippen	ʋɪpm
Appelscha Fr - Appelskea Fr	wonen	ʋɛijə
Appelscha Fr - Appelskea Fr	worden	ʋɵrə
Appelscha Fr - Appelskea Fr	wrijven	vrywə
Appelscha Fr - Appelskea Fr	zeggen	sɪzə
Appelscha Fr - Appelskea Fr	zetten	sɛtə
Appelscha Fr - Appelskea Fr	zien	ʃɛ
Appelscha Fr - Appelskea Fr	zuigen	suɣjə
Appelscha Fr - Appelskea Fr	zitten	sɪtə
Appelscha Fr - Appelskea Fr	zoeken	sikjə
Appelscha Fr - Appelskea Fr	zorgen	swɑrɡjə
Appelscha Fr - Appelskea Fr	zouten	sɒtʃə
Appelscha Fr - Appelskea Fr	zuchten	sɵxtʃə
Appelscha Fr - Appelskea Fr	zwellen	sʋælə
Appelscha Fr - Appelskea Fr	zwemmen	sʋɛmə
Appelscha Fr - Appelskea Fr	geweest	bɪstoʋɛst
Appelscha Fr - Appelskea Fr	zijn	ʋɛzə
Appelscha Fr - Appelskea Fr	gehad	bɪstoʋɛst
Appelscha Fr - Appelskea Fr	hebben	ɦaβə
Appelscha Fr - Appelskea Fr	doen	dʋan
Appelscha Fr - Appelskea Fr	kloppen (2)	klɔbjə
Appelscha Fr - Appelskea Fr	leven	leiʋə
Appelscha Fr - Appelskea Fr	breken	brɛkə
Appelscha Fr - Appelskea Fr	zwijgen	sʋɛijə
Appelscha Fr - Appelskea Fr	af	ʔɑu
Appelscha Fr - Appelskea Fr	acht	ʔaxt
Appelscha Fr - Appelskea Fr	achter	axtəɾ
Appelscha Fr - Appelskea Fr	anders	ʊəs
Appelscha Fr - Appelskea Fr	best (bijw)	bɛst
Appelscha Fr - Appelskea Fr	bij (vz)	bei
Appelscha Fr - Appelskea Fr	boven	boum
Appelscha Fr - Appelskea Fr	buiten	butn
Appelscha Fr - Appelskea Fr	derde	tɾɛdə
Appelscha Fr - Appelskea Fr	dinsdag	tizdjə
Appelscha Fr - Appelskea Fr	donderdag	tɔŋəʒə
Appelscha Fr - Appelskea Fr	door	trɔ
Appelscha Fr - Appelskea Fr	drie	tɾæijə
Appelscha Fr - Appelskea Fr	duizend	tuznt
Appelscha Fr - Appelskea Fr	elf	ʔæləf
Appelscha Fr - Appelskea Fr	gaarne	
Appelscha Fr - Appelskea Fr	genoeg	xənɒx
Appelscha Fr - Appelskea Fr	gisteren	jɵstər
Appelscha Fr - Appelskea Fr	hier	jɪr
Appelscha Fr - Appelskea Fr	maandag	mɛndjə
Appelscha Fr - Appelskea Fr	maart	mɪət
Appelscha Fr - Appelskea Fr	morgen (demain)	
Appelscha Fr - Appelskea Fr	negen	ɲɔɡŋ
Appelscha Fr - Appelskea Fr	nog	nɒx
Appelscha Fr - Appelskea Fr	noorden	nɔədn
Appelscha Fr - Appelskea Fr	nu	nou
Appelscha Fr - Appelskea Fr	om	ʔɔm
Appelscha Fr - Appelskea Fr	ons	ʔys
Appelscha Fr - Appelskea Fr	ook	ɪk
Appelscha Fr - Appelskea Fr	oosten	ətɔəsn
Appelscha Fr - Appelskea Fr	op	ɔp
Appelscha Fr - Appelskea Fr	over	uər
Appelscha Fr - Appelskea Fr	tegen	ʃɪn
Appelscha Fr - Appelskea Fr	tien	tsiən
Appelscha Fr - Appelskea Fr	tussen	tɵsŋ
Appelscha Fr - Appelskea Fr	twaalf	tɔləf
Appelscha Fr - Appelskea Fr	twee	tʋɑ
Appelscha Fr - Appelskea Fr	tweede	tʋɑɾə
Appelscha Fr - Appelskea Fr	twintig	tʋɪntəx
Appelscha Fr - Appelskea Fr	veertig	fjɪtəx
Appelscha Fr - Appelskea Fr	vier	fjɑuwəɹ
Appelscha Fr - Appelskea Fr	vijf	fif
Appelscha Fr - Appelskea Fr	vijftig	fyftəx
Appelscha Fr - Appelskea Fr	voor	fɔər
Appelscha Fr - Appelskea Fr	vrijdag	fɾeit
Appelscha Fr - Appelskea Fr	weer	ʋɑr
Appelscha Fr - Appelskea Fr	weg	ʋɛi
Appelscha Fr - Appelskea Fr	woensdag	ʋɛʒə
Appelscha Fr - Appelskea Fr	zaterdag	sɑtrjə
Appelscha Fr - Appelskea Fr	zelf	sæləf
Appelscha Fr - Appelskea Fr	zes	sɛis
Appelscha Fr - Appelskea Fr	zeven	sɔən
Appelscha Fr - Appelskea Fr	zeventig	sɒntəx
Appelscha Fr - Appelskea Fr	zondag	
Appelscha Fr - Appelskea Fr	zonder	sʊndər
Axel Ze	aarde	ɛ˞də
Axel Ze	adem	ɒsəm
Axel Ze	appels	ɑpəls
Axel Ze	armen	əɹəms
Axel Ze	auto's	ʌutos
Axel Ze	baarden	bɒ˞dn
Axel Ze	bedden	bɛdn
Axel Ze	benen	beənn
Axel Ze	beenderen	
Axel Ze	beren (wild)	bɪɾn
Axel Ze	beurzen	
Axel Ze	bezems	bezəms
Axel Ze	bier	biər
Axel Ze	bijen	bii
Axel Ze	bladen	blɒi
Axel Ze	bladeren	blɒrn
Axel Ze	bokken	bɔkŋ
Axel Ze	bomen	bomm
Axel Ze	bonen	bonn
Axel Ze	boter	botɾ
Axel Ze	broeken	brukən
Axel Ze	broers	bruɾs
Axel Ze	broden	broi
Axel Ze	dagen	dɒɣə
Axel Ze	daken	dɒkŋ
Axel Ze	damp	dɑmpɦ
Axel Ze	darmen	dɛrəmən
Axel Ze	deeg	deəx
Axel Ze	deuren	dɵɹn
Axel Ze	dingen	dɪŋəɾs
Axel Ze	dieven	divɱ
Axel Ze	dochters	dɔxtəɾs
Axel Ze	doeken	dukən
Axel Ze	donder	dɔndər
Axel Ze	dorst	dɔstɦ
Axel Ze	draden	drɒi
Axel Ze	duiven	dyvə
Axel Ze	dweilen	
Axel Ze	eeuwen	euə
Axel Ze	eieren	
Axel Ze	einde	ɛndə
Axel Ze	engelen	ɛŋəll
Axel Ze	ezels	ʔezəls
Axel Ze	flessen	flɛsn
Axel Ze	fruit	frʌyt
Axel Ze	gal	əɦɑlə
Axel Ze	ganzen	ɦazn
Axel Ze	geld	ɦɛlt
Axel Ze	gerst	ɦɛstə
Axel Ze	glazen	ɣlɒzn
Axel Ze	god	xɔtɦ
Axel Ze	goud	xʌut
Axel Ze	graven	ɣravɱ
Axel Ze	gras	ɦɔs
Axel Ze	haken	ɦɒkŋ
Axel Ze	hanen	ɦɒnn
Axel Ze	haast	ʔɔst
Axel Ze	handen	ɦɑnn
Axel Ze	haver	ʔɒvər
Axel Ze	heren	ɦɪɹn
Axel Ze	hemden	ɦɛmn
Axel Ze	hemel	eml
Axel Ze	hengsten	ɦɪŋstn
Axel Ze	hoeden	ɦui
Axel Ze	holen	ɦɔll
Axel Ze	honden	ɦɔnn
Axel Ze	honger	ʔɷŋər
Axel Ze	hooi	oi
Axel Ze	hopen	ɦopm
Axel Ze	hoop (espoir)	op
Axel Ze	horens	ɦo˞ns
Axel Ze	huizen	ɦyzn
Axel Ze	jongen	jɔŋərs
Axel Ze	kaas	kɒs
Axel Ze	kaf	kɑf
Axel Ze	kalveren	kɑləvərs
Axel Ze	kammen (1)	kɑmm
Axel Ze	kamers	kɒməɾs
Axel Ze	kanten	kɑntn
Axel Ze	karren	kɑrn
